URL,FileSize,NoOfOutLinks,ContentType
http://www.nytimes.com/real-estate/usa/ny/new-york/chelsea/homes-for-sale/200-west-20th-street/2958-4502845,76943,119,text/html
http://www.nytimes.com/elections/results/new-york-manhattan-civil-court-district-2,464608,74,text/html
http://www.nytimes.com/2010/09/12/automobiles/autoreviews/12fiesta.html,77990,102,text/html
https://www.nytimes.com/es/2017/02/07/la-desmovilizacion-de-las-farc-cuando-los-enemigos-se-vuelven-vecinos/amp/,39434,16,text/html
http://www.nytimes.com/real-estate/usa/nj/palisades-park/homes-for-sale/800-12th-st/1999-4504137,61503,97,text/html
https://www.nytimes.com/store/across-the-board-baseball-game-15021.html,143992,165,text/html
https://www.nytimes.com/2016/06/10/nyregion/where-coyotes-foxes-and-bobolinks-find-a-new-home-freshkills-park.html,158898,99,text/html
http://www.nytimes.com/real-estate/usa/ny/bronx/homes-for-sale?page=3,407424,173,text/html
http://www.nytimes.com/real-estate/usa/ny/bronx/homes-for-sale?page=2,407424,173,text/html
https://www.nytimes.com/2014/05/25/automobiles/autoreviews/its-cheap-but-is-it-overpriced.html,73408,98,text/html
http://www.nytimes.com/real-estate/usa/ny/bronx/homes-for-sale?page=1,407424,173,text/html
http://www.nytimes.com/roomfordebate/2014/12/18/is-there-any-hope-against-the-taliban-horror-in-pakistan,25115,46,text/html
http://www.nytimes.com/real-estate/usa/ny/bronx/homes-for-sale?page=0,407424,173,text/html
https://www.nytimes.com/by/eric-lipton,119136,129,text/html
http://www.nytimes.com/books/01/06/17/home/contents.html,22302,93,text/html
http://www.nytimes.com/books/99/10/10/home/contents.html,26550,109,text/html
http://www.nytimes.com/roomfordebate/2010/10/25/what-does-irans-cash-buy-in-afghanistan,25719,51,text/html
https://www.nytimes.com/2017/02/10/sports/golf/jose-maria-olazabal-champions-tour-arthritis.html,84728,109,text/html
https://www.nytimes.com/2017/02/03/realestate/homes-for-sale-on-the-upper-west-side-chelsea-and-brooklyn-heights.html,272552,99,text/html
https://www.nytimes.com/column/the-hunt,107206,123,text/html
http://www.nytimes.com/real-estate/usa/nj/weehawken/homes-for-sale/1000-avenue-at-port-imperial-612/1999-4500691,60791,82,text/html
https://www.nytimes.com/2016/10/16/realestate/new-yorks-secret-doors-and-hidden-rooms.html,112733,119,text/html
http://www.nytimes.com/2013/07/14/automobiles/autoreviews/nissans-speedy-monster-still-on-a-self-help-program.html,71097,96,text/html
https://www.nytimes.com/2016/10/20/world/asia/north-korea-musudan-missile-failure.html,71622,103,text/html
https://www.nytimes.com/2017/01/30/arts/a-washington-hollywood-schmooze-a-thon-and-how-it-grew.html,79922,102,text/html
http://www.nytimes.com/2011/03/20/automobiles/20PIKE.html,72695,96,text/html
https://www.nytimes.com/2016/04/15/movies/green-room-review.html,82853,107,text/html
http://www.nytimes.com/roomfordebate/2012/03/27/is-the-paul-ryan-budget-a-serious-proposal-or-just-politics,26542,52,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/homes-for-sale/7609-4th-ave/2431-60b49acfcc556,73707,117,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/williamsburg/homes-for-sale/135-north-11th-street/87-6486854,76916,120,text/html
http://www.nytimes.com/roomfordebate/2012/06/11/could-ronald-reagan-lead-todays-gop,26350,50,text/html
https://www.nytimes.com/store/spectators-on-the-balconies-signed-by-josh-haner-2013.html,154020,175,text/html
https://www.nytimes.com/interactive/2017/02/16/us/politics/document-The-New-Obamacare-Replacement-Template.html,28351,26,text/html
https://www.nytimes.com/store/easel-for-front-page-clocks-and-tiles-easel-2-14306.html,143082,164,text/html
http://www.nytimes.com/roomfordebate/2017/01/09/women-and-their-march-on-washington/march-on-washington-for-sisterhood-and-solidarity,32954,62,text/html
https://www.nytimes.com/2016/12/08/movies/anna-kendrick-the-first-time-i-made-a-movie-at-16.html,85054,107,text/html
http://www.nytimes.com/real-estate/usa/nj/north-bergen/homes-for-sale/8100-river-road-519/2916-8wp69v,64654,82,text/html
https://www.nytimes.com/column/letter-of-recommendation,107670,123,text/html
https://www.nytimes.com/es/tag/verificacion-vehicular/,34693,22,text/html
https://www.nytimes.com/podcasts/run-up,70171,128,text/html
http://www.nytimes.com/real-estate/usa/area/co/grand-county/homes-for-sale,399597,113,text/html
https://www.nytimes.com/2017/02/16/us/politics/scott-pruitt-environmental-protection-agency.html,93000,117,text/html
http://www.nytimes.com/roomfordebate/2016/09/01/americans-and-their-flag,25260,48,text/html
https://www.nytimes.com/store/raking-and-rejoicing-1986-nsap1012p.html,152647,176,text/html
https://www.nytimes.com/es/tag/escuela-gustu/,34314,22,text/html
https://www.nytimes.com/es/2017/01/23/analisis-el-primer-fin-de-semana-de-trump-preocupo-hasta-a-sus-asesores/,53564,47,text/html
https://www.nytimes.com/2017/02/09/science/penumbral-lunar-eclipse-friday-comet-45p.html,75739,108,text/html
https://www.nytimes.com/es/2016/08/24/el-gobierno-de-colombia-y-las-farc-anuncian-el-fin-de-la-guerra/,50309,43,text/html
http://www.nytimes.com/roomfordebate/2011/09/27/expand-the-use-of-food-stamps,24833,48,text/html
http://www.nytimes.com/slideshow/2012/10/14/automobiles/autoreviews/14acura-slides.html,15494,26,text/html
https://www.nytimes.com/store/soaring-over-the-alps-signed-by-damon-winter-2011.html,154401,175,text/html
http://www.nytimes.com/2011/10/15/business/global/unilever-buys-russian-cosmetics-brand.html,59454,91,text/html
http://www.nytimes.com/real-estate/usa/nj/sewaren/homes-for-sale,126072,106,text/html
http://www.nytimes.com/real-estate/usa/nj/basking-ridge/homes-for-sale,481487,160,text/html
http://www.nytimes.com/roomfordebate/2013/12/01/europes-identity-crisis,26441,56,text/html
https://www.nytimes.com/2017/02/12/movies/meryl-streep-brownshirts-trump-golden-globes.html,76144,105,text/html
https://www.nytimes.com/es/2017/02/10/analisis-como-hacer-que-estados-unidos-vuelva-a-ser-grandioso-con-mas-inmigracion/,55775,50,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/bushwick/homes-for-sale/118-cooper-street/44-3884028,69555,118,text/html
https://www.nytimes.com/2017/02/02/business/dealbook/trump-stephen-feinberg-private-equity-cerberus.html,71085,102,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/midwood/homes-for-sale/117-kenilworth-place/3542-dc117k,76104,118,text/html
https://www.nytimes.com/watching/recommendations/grantchester,132173,39,text/html
https://www.nytimes.com/2014/10/05/realestate/downtown-flushing-where-asian-cultures-thrive.html,246458,123,text/html
http://www.nytimes.com/real-estate/usa/ny/bronx/wakefield/homes-for-sale,189546,131,text/html
http://www.nytimes.com/elections/results/massachusetts-ballot-measure-5-community-presrvtn-watertown,466627,74,text/html
https://www.nytimes.com/2016/09/02/world/americas/caracas-venezuela-nicolas-maduro-protests.html,92635,109,text/html
https://www.nytimes.com/store/chrysler-building-sterling-silver-earrings-14372.html,145922,167,text/html
http://www.nytimes.com/slideshow/2012/03/18/automobiles/autoreviews/18wheel-slides.html,16327,25,text/html
https://www.nytimes.com/2016/05/27/automobiles/autoreviews/video-review-the-mercedes-g550s-primal-appeal-endures.html,73099,97,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/washington-heights/homes-for-sale/159-34-riverside-drive-west/44-3878372,82066,121,text/html
https://www.nytimes.com/2017/02/14/travel/pyeongchang-south-korea-skiing-2018-winter-olympics.html,104481,131,text/html
https://www.nytimes.com/2017/02/07/opinion/melania-trump-inc-imperiled.html,68175,103,text/html
https://www.nytimes.com/store/new-york-times-neoprene-lunch-bag-14016.html,147607,168,text/html
https://www.nytimes.com/books/best-sellers/travel/,89794,133,text/html
https://www.nytimes.com/es/2017/02/03/mas-alla-de-ben-affleck-como-les-fue-a-diez-estrellas-en-su-papel-de-directores/,55054,51,text/html
http://www.nytimes.com/roomfordebate/2016/01/14/pulling-in-the-welcome-mat-as-fear-of-attacks-rise,26499,52,text/html
https://www.nytimes.com/2016/05/08/theater/for-paula-vogel-a-once-banned-beautiful-love-story-inspires-her-new-play.html,81140,102,text/html
https://www.nytimes.com/store/antique-map-of-chicago-1886-1899-nyt-rm-008.html,143600,164,text/html
https://www.nytimes.com/store/paris-review-25th-anniversary-signed-by-david-hockney-1980.html,146609,166,text/html
https://www.nytimes.com/2016/10/16/magazine/hillary-clinton-campaign-final-weeks.html,123507,121,text/html
http://www.nytimes.com/roomfordebate/2016/05/17/is-facebook-saving-journalism-or-ruining-it,25407,47,text/html
http://www.nytimes.com/real-estate/usa/ny/bronx/north-riverdale/homes-for-sale/5601-riverdale-avenue/185-16218506,73976,121,text/html
http://www.nytimes.com/roomfordebate/2010/08/23/can-us-disaster-aid-weaken-the-taliban-in-pakistan,26437,53,text/html
http://www.nytimes.com/2008/06/12/arts/music/12plan.html,69849,96,text/html
https://www.nytimes.com/store/personalized-oak-wine-barrel-winebarrel.html,175068,173,text/html
https://www.nytimes.com/interactive/2016/09/19/t-magazine/pamela-shamshiri-designer-schindler-house.html,112549,29,text/html
http://www.nytimes.com/roomfordebate/2016/12/05/is-artificial-intelligence-taking-over-our-lives/artificial-intelligence-may-usher-in-a-new-golden-age,32677,70,text/html
https://www.nytimes.com/2016/12/22/fashion/carolina-herrera-oscar-de-la-renta-monse-laura-kim.html,80567,113,text/html
https://www.nytimes.com/store/from-queens-to-manhattan-2010-nsap3634p.html,152580,176,text/html
https://www.nytimes.com/2017/02/08/well/move/lessons-on-aging-well-from-a-105-year-old-cyclist.html,89497,113,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/fort-hamilton/homes-for-sale?page=2,387601,164,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/fort-hamilton/homes-for-sale?page=1,387601,164,text/html
http://www.nytimes.com/2013/12/08/automobiles/autoreviews/time-for-an-equestrian-transformation.html,78288,104,text/html
https://www.nytimes.com/2014/06/22/books/review/song-of-the-shank-by-jeffery-renard-allen.html,75995,95,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/fort-hamilton/homes-for-sale?page=0,387601,164,text/html
https://www.nytimes.com/interactive/2016/well/move/well-shortworkouts-guide-interactive.html,13029,6,text/html
http://www.nytimes.com/real-estate/usa/ny/staten-island/todt-hill/homes-for-sale,141726,116,text/html
http://www.nytimes.com/real-estate/usa/co/south-fork/homes-for-sale,165217,113,text/html
http://www.nytimes.com/books/98/10/25/home/contents.html,26346,134,text/html
http://www.nytimes.com/elections/2016/results/primaries/louisiana,291321,81,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/east-harlem/homes-for-sale/18-east-132nd-street-2b/185-16119411,68889,120,text/html
https://www.nytimes.com/store/bears-belly-1909-nsap1306p.html,146935,164,text/html
https://www.nytimes.com/store/detail-from-cubistic-bar-david-hockney-1982.html,145644,165,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/sutton-place/homes-for-sale/420-55th-street/44-3891989,74742,119,text/html
https://www.nytimes.com/2017/02/09/us/california-farmers-backed-trump-but-now-fear-losing-field-workers.html,95246,107,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/east-flatbush/homes-for-sale/410-e-53rd-st/399-2914023,74232,117,text/html
https://www.nytimes.com/2016/05/13/technology/brooklyn-judge-will-not-force-facebooks-silence-on-subpoenas.html,69841,100,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/midtown-south/homes-for-sale/212-fifth-avenue-apt-8a/2958-4505017,73786,119,text/html
http://www.nytimes.com/books/98/05/10/home/contents.html,18999,86,text/html
https://www.nytimes.com/2016/11/28/us/politics/donald-trump-transition.html,108294,129,text/html
https://www.nytimes.com/es/tag/pedrito-martinez/,34433,22,text/html
https://www.nytimes.com/interactive/projects/storywall/american-dreamers/stories/victor-esparza,163558,151,text/html
http://www.nytimes.com/elections/results/vermont-state-house-chittenden-4-2,464613,74,text/html
https://www.nytimes.com/es/tag/modern-love/,49374,32,text/html
http://www.nytimes.com/elections/results/vermont-state-house-chittenden-4-1,464637,74,text/html
https://www.nytimes.com/video/movies/100000004920592/anatomy-of-a-scene-the-lego-batman-movie.html,183611,71,text/html
https://www.nytimes.com/spotlight/world-news-from-ap-and-reuters,97657,104,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/manhattan-valley/homes-for-sale/245-west-99th-street/56-15898483,77789,121,text/html
https://www.nytimes.com/2017/02/05/technology/airbnb-super-bowl-ad-trump-travel-ban.html,76391,108,text/html
https://www.nytimes.com/2016/11/28/us/politics/tom-price-secretary-health-and-human-services.html,99791,123,text/html
http://www.nytimes.com/roomfordebate/2012/04/11/does-romney-still-need-to-court-conservatives,25850,54,text/html
http://www.nytimes.com/roomfordebate/2012/01/04/for-gop-one-party-but-three-platforms,25841,52,text/html
http://www.nytimes.com/roomfordebate/2016/02/15/novembers-referendum-on-justice,27177,51,text/html
https://www.nytimes.com/store/tokyo-joe-original-humphrey-bogart-movie-poster-1949.html,139021,165,text/html
http://www.nytimes.com/roomfordebate/2017/01/18/from-their-pens-to-donald-trumps-ear/trumps-inaugural-address-should-start-with-a-prayer,32113,62,text/html
http://www.nytimes.com/real-estate/usa/nj/north-bergen/homes-for-sale/8100-river-road-501/2916-rqdc95,57574,82,text/html
http://www.nytimes.com/elections/results/missouri-house-district-5-cleaver-turk,474792,75,text/html
http://www.nytimes.com/roomfordebate/2011/02/22/how-can-congress-avoid-a-shutdown,26342,55,text/html
http://www.nytimes.com/roomfordebate/2011/03/22/what-is-the-us-plan-for-libya,25749,50,text/html
http://www.nytimes.com/elections/results/massachusetts-state-house-8th-worcester,464495,74,text/html
https://www.nytimes.com/interactive/projects/storywall/american-dreamers/stories/gargiy-purohit,163789,151,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/boerum-hill/homes-for-sale/423-atlantic-avenue/44-3791695,71600,119,text/html
https://www.nytimes.com/store/chess-master-1920-nsapsrp.html,146040,167,text/html
http://www.nytimes.com/elections/results/iowa-supreme-court-retain-brent-appel,535118,74,text/html
https://www.nytimes.com/2017/01/28/realestate/a-new-building-blocks-a-window-now-what.html,91981,107,text/html
http://www.nytimes.com/elections/results/maryland-house-district-2-ruppersberger-mcdonough,475142,75,text/html
http://www.nytimes.com/elections/results/michigan-house-district-12-dingell-jones,475630,75,text/html
https://www.nytimes.com/store/knutzy-knights-original-three-stooges-movie-poster-linen-backed-1954.html,139913,165,text/html
http://www.nytimes.com/roomfordebate/2016/07/12/pokemon-go-get-outta-here,25712,48,text/html
http://www.nytimes.com/real-estate/usa/nj/guttenberg/homes-for-sale/7008-madison-st-403/1999-4473364,61692,82,text/html
https://www.nytimes.com/2017/02/08/realestate/700000-homes-in-california-tennessee-and-vermont.html,361853,124,text/html
https://www.nytimes.com/es/tag/world-press-photo/,34331,22,text/html
http://www.nytimes.com/elections/results/minnesota-state-senate-district-67,466168,74,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-99,468151,74,text/html
http://www.nytimes.com/elections/results/minnesota-state-senate-district-66,466161,74,text/html
https://www.nytimes.com/2017/02/03/realestate/a-move-to-the-west-village-for-a-good-school.html,101994,111,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-98,468496,74,text/html
http://www.nytimes.com/elections/results/minnesota-state-senate-district-65,466213,74,text/html
http://www.nytimes.com/1997/05/13/theater/a-man-of-few-words-is-sent-up-by-a-man-of-few-acts.html,70022,89,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-97,467852,74,text/html
http://www.nytimes.com/elections/results/minnesota-state-senate-district-64,466158,74,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-96,464655,74,text/html
http://www.nytimes.com/elections/results/minnesota-state-senate-district-63,466284,74,text/html
https://www.nytimes.com/2016/12/02/world/asia/modern-world-tugs-at-an-indonesian-tribe-clinging-to-its-ancient-ways.html,123618,99,text/html
https://www.nytimes.com/topic/person/melania-trump?inline=nyt-per,114971,126,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-95,468478,74,text/html
http://www.nytimes.com/elections/results/minnesota-state-senate-district-62,466192,74,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-94,468274,74,text/html
http://www.nytimes.com/elections/results/minnesota-state-senate-district-61,466208,74,text/html
https://www.nytimes.com/2017/02/16/travel/ski-trail-map-artist-james-niehues.html,71908,100,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-93,464612,74,text/html
http://www.nytimes.com/elections/results/minnesota-state-senate-district-60,466220,74,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-92,464635,74,text/html
http://www.nytimes.com/elections/2016/results/primaries/maryland,766575,83,text/html
http://www.nytimes.com/roomfordebate/2015/04/06/when-us-allies-join-the-china-led-development-bank,27429,54,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-91,464567,74,text/html
https://www.nytimes.com/2017/02/12/arts/television/homeland-season-6-episode-4-carrie-quinn-dar-adal.html,75730,100,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-90,464587,74,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/murray-hill/homes-for-sale/201-east-37th-street/87-6450689,68719,120,text/html
https://www.nytimes.com/store/art/paintings-prints/john-james-audubon/john-james-audubon-prints.html,192233,251,text/html
https://www.nytimes.com/video/us/100000004490413/reaction-to-court-immigration-ruling.html,179368,78,text/html
https://www.nytimes.com/2017/02/07/movies/dev-patel-calls-himself-the-woody-allen-of-the-gym.html,84145,109,text/html
https://www.nytimes.com/video/opinion/100000004284660/unsilenced.html,193424,74,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/gramercy-park/homes-for-sale/121-east-22nd-street-n607/398-16188761,57168,112,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/harlem/homes-for-sale/2082-frederick-douglass-boulevard/87-6481857,73596,120,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/greenpoint/homes-for-sale/50-greenpoint-avenue-4b/185-15560322,72902,118,text/html
https://www.nytimes.com/2016/09/09/arts/television/review-quarry-cinemax-max-allan-collins.html,70936,107,text/html
http://www.nytimes.com/elections/results/minnesota-state-house-district-59b,466167,74,text/html
http://www.nytimes.com/elections/results/minnesota-state-senate-district-59,466316,74,text/html
http://www.nytimes.com/elections/results/minnesota-state-house-district-59a,465926,74,text/html
http://www.nytimes.com/elections/results/minnesota-state-senate-district-58,467749,74,text/html
https://www.nytimes.com/store/ali-pointing-1970-nsapnl35.html,152468,176,text/html
http://www.nytimes.com/elections/results/minnesota-state-senate-district-57,466215,74,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-89,464630,74,text/html
http://www.nytimes.com/elections/results/minnesota-state-senate-district-56,468241,74,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-88,466404,74,text/html
http://www.nytimes.com/elections/results/minnesota-state-senate-district-55,466128,74,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-87,466424,74,text/html
http://www.nytimes.com/elections/results/minnesota-state-senate-district-54,468119,74,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-86,466406,74,text/html
http://www.nytimes.com/elections/results/minnesota-state-senate-district-53,468303,74,text/html
https://www.nytimes.com/2016/02/19/insider/events/event-recap-unpacking-the-2016-presidential-election.html,75265,100,text/html
https://www.nytimes.com/store/do-it-yourself-flowers-by-andy-warhol-1990-yy6762.html,145838,167,text/html
https://www.nytimes.com/store/shining-moment-2008-nsap2149p.html,152417,176,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-85,469254,74,text/html
http://www.nytimes.com/elections/results/minnesota-state-senate-district-52,465995,74,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/tribeca/homes-for-sale/131-watts-street-apt-5th-floor/2958-4500842,73949,120,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-84,466399,74,text/html
http://www.nytimes.com/elections/results/minnesota-state-senate-district-51,466184,74,text/html
http://www.nytimes.com/books/99/09/19/home/contents.html,28634,123,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-83,464592,74,text/html
http://www.nytimes.com/elections/results/minnesota-state-senate-district-50,466450,74,text/html
https://www.nytimes.com/store/books/tbooks/the-spies-who-got-caught-in-the-burbs-tb112.html,18330,30,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-82,467898,74,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/downtown-brooklyn/homes-for-sale/365-bridge-street-6c/56-16023988,72253,118,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-81,466429,74,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-80,467849,74,text/html
https://www.nytimes.com/2015/09/29/world/europe/greece-sales-tax-to-rise-30-percent-on-popular-islands-as-part-of-overhaul.html,61111,91,text/html
https://www.nytimes.com/store/new-york-times-personalized-basketball-history-book-nsbkp.html,151858,172,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/homes-for-sale?page=3,384786,169,text/html
https://www.nytimes.com/2017/02/14/us/politics/netanyahu-trump-visit-white-house.html,87387,117,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/homes-for-sale?page=2,384786,169,text/html
https://www.nytimes.com/2017/01/27/science/bird-watching-landfills.html,75374,120,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/homes-for-sale?page=1,384786,169,text/html
https://www.nytimes.com/store/cormorants-1934-nsap3730p.html,152755,178,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/homes-for-sale?page=0,384786,169,text/html
http://www.nytimes.com/roomfordebate/page/7?category=economy,38887,131,text/html
https://www.nytimes.com/store/queen-mary-ii-in-fog-2004-nsap1267p.html,152642,175,text/html
https://www.nytimes.com/store/collector-s-edition-connect-4-with-walnut-and-oak-finish.html,145070,165,text/html
https://www.nytimes.com/video/us/politics/100000004890889/sharp-questions-at-price-confirmation-hearing.html,186261,73,text/html
https://www.nytimes.com/store/american-craftsman-clock-with-slate-finish-14307.html,143161,164,text/html
https://www.nytimes.com/store/crested-grebe-original-audubon-1st-edition-octavo.html,138289,165,text/html
https://www.nytimes.com/es/tag/hidroquinona/,34393,22,text/html
http://www.nytimes.com/roomfordebate/2017/01/19/media-in-the-age-of-trump/the-media-shouldnt-overreact-to-donald-trump,32617,63,text/html
http://www.nytimes.com/elections/results/minnesota-state-house-district-58b,468260,74,text/html
http://www.nytimes.com/elections/results/minnesota-state-senate-district-49,466233,74,text/html
http://www.nytimes.com/elections/results/minnesota-state-house-district-58a,466162,74,text/html
https://www.nytimes.com/2017/02/08/nyregion/after-agonizing-delay-kurdish-syrian-refugees-reach-new-york.html,94254,111,text/html
https://www.nytimes.com/store/mini-crossword-puzzle-box.html,143319,164,text/html
https://www.nytimes.com/2016/11/21/us/politics/donald-trump-conflict-of-interest.html,96222,127,text/html
http://www.nytimes.com/elections/results/minnesota-state-senate-district-48,466257,74,text/html
http://www.nytimes.com/elections/results/minnesota-state-senate-district-47,466055,74,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-79,466370,74,text/html
http://www.nytimes.com/elections/results/minnesota-state-senate-district-46,464354,74,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/sunset-park/homes-for-sale/320-42nd-street/11917-60c089fb7302d,68595,115,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-78,467864,74,text/html
http://www.nytimes.com/elections/results/minnesota-state-senate-district-45,466148,74,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-77,466420,74,text/html
http://www.nytimes.com/elections/results/minnesota-state-senate-district-44,465720,74,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-76,466540,74,text/html
http://www.nytimes.com/elections/results/minnesota-state-senate-district-43,469785,74,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-75,466473,74,text/html
http://www.nytimes.com/elections/results/minnesota-state-senate-district-42,466024,74,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-74,467844,74,text/html
http://www.nytimes.com/elections/results/minnesota-state-senate-district-41,468807,74,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-73,467797,74,text/html
http://www.nytimes.com/elections/results/minnesota-state-senate-district-40,466181,74,text/html
https://www.nytimes.com/es/2017/01/26/trump-la-muralla-y-el-espanol/,48467,39,text/html
https://www.nytimes.com/2017/02/09/movies/sex-doll-review.html,70306,94,text/html
http://www.nytimes.com/roomfordebate/2015/09/29/is-honesty-for-suckers,26248,54,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-72,464461,74,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-71,466443,74,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-70,466197,74,text/html
http://www.nytimes.com/real-estate/usa/ny/larchmont/homes-for-sale,494063,158,text/html
https://www.nytimes.com/topic/destination/congo?inline=nyt-geo,115344,125,text/html
https://www.nytimes.com/2016/09/21/world/africa/congo-joseph-kabila-election-protests.html,83167,112,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/east-flatbush/homes-for-sale/27-e-42nd-st/493-648410,68667,117,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/kensington/homes-for-sale/495-east-7th-street/11287-5b87a7878d742,69051,115,text/html
https://www.nytimes.com/store/umbrellas-in-the-rain-1899-maurice-brazil-prendergast-mfa54-mfa-54p.html,151179,168,text/html
https://www.nytimes.com/2016/11/06/movies/la-la-land-stars-ryan-gosling-emma-stone-and-los-angeles.html,86389,113,text/html
https://www.nytimes.com/es/2017/01/31/me-hace-tan-feliz-los-partidarios-de-trump-celebran-el-veto-para-migrantes/,52639,45,text/html
https://www.nytimes.com/store/new-york-harbor-signed-by-josh-haner-2014.html,154247,175,text/html
http://www.nytimes.com/elections/results/minnesota-state-house-district-57b,466117,74,text/html
http://www.nytimes.com/elections/results/minnesota-state-house-district-57a,466110,74,text/html
http://www.nytimes.com/elections/results/minnesota-state-senate-district-39,468334,74,text/html
http://www.nytimes.com/elections/results/minnesota-state-senate-district-38,469096,74,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/bedford-stuyvesant/homes-for-sale/191-spencer-street/12436-8364de89877a746cf45c125fd338a8e62193a6df,79374,120,text/html
http://www.nytimes.com/elections/results/minnesota-state-senate-district-37,466017,74,text/html
http://www.nytimes.com/books/98/04/05/home/contents.html,20494,92,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-69,466457,74,text/html
http://www.nytimes.com/elections/results/minnesota-state-senate-district-36,468298,74,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-68,466462,74,text/html
http://www.nytimes.com/elections/results/minnesota-state-senate-district-35,466189,74,text/html
https://www.nytimes.com/es/tag/wagner/,34353,22,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-67,466429,74,text/html
http://www.nytimes.com/elections/results/minnesota-state-senate-district-34,466233,74,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-66,464597,74,text/html
http://www.nytimes.com/elections/results/minnesota-state-senate-district-33,469710,74,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-65,469048,74,text/html
http://www.nytimes.com/elections/results/minnesota-state-senate-district-32,468062,74,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-64,464684,74,text/html
http://www.nytimes.com/elections/results/minnesota-state-senate-district-31,469045,74,text/html
https://www.nytimes.com/store/art/paintings-prints/masterpieces.html,194955,250,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-63,464614,74,text/html
http://www.nytimes.com/elections/results/minnesota-state-senate-district-30,469060,74,text/html
http://www.nytimes.com/real-estate/homes-for-sale?page=370,384694,176,text/html
https://www.nytimes.com/2017/02/14/science/how-to-keep-flowers-alive.html,94648,118,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-62,464650,74,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-61,464604,74,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-60,466434,74,text/html
https://www.nytimes.com/2016/01/06/world/asia/south-korea-nuclear-power.html,94964,113,text/html
